decision_cliente,accion_requerida,bitacora_id,fecha,created_at,usuario,usuario_reporta,texto,odt_aprobada_si_corresponde,comentario_cliente
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,175,2017-06-05 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE TUNEL ARRASTRErnCARGA DE MODULOSrnSERIGRAFIArnCARGA DESCARGA DE CAJAS BODEGA EXTERNArnCORTE GIMNASIO INTERACTIVOrnCORTE PISCINA CON ACCESOrnORDEN Y ASEO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,176,2017-06-05 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE TUNEL ARRASTRErnCARGA DE MODULOSrnSERIGRAFIArnCARGA DESCARGA DE CAJAS BODEGA EXTERNArnCORTE GIMNASIO INTERACTIVOrnCORTE PISCINA CON ACCESOrnORDEN Y ASEO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,177,2017-06-05 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,"3 ALFOMBRAS CUNCUNA SIN BASES -COCIÒ CIRCULOS CON NUMEROS , LAS PATITAS-CORTÒ LAS PATITAS -2 COJINES DE 23*23 COCIO Y CERRÒ","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,178,2017-06-05 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,CORTÈ PROTECCION DE CAMA ELASTICA -2 NAPAS ALFOMBRAS -2 COJINES DE 23*23 - COCÌ  PROTECCION CAMA ELASTICA -1 SET DE SOPORTE  FALTAN 3 PIEZAS -2 PELOTAS DE 60 -2 PELOTAS DE 30 -2 PELOTAS DE BOWLEEN -2 PZAS DEL INTERACTIVO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,200,2017-06-05 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO Y LAVADO DE JUEGOSrnFUNDADO TUNEL ARRASTRErnCARGA MODULOSrnARMADO CASA INFANTILrnARMADO ESCRITORIOrnDESCARGA CAJAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,179,2017-06-06 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,termino alfombras cuncuna 4,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,180,2017-06-06 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,2 triangulos -2 piscina de la piscina con acceso -2 pelotas bowleen-24 cojines de tnt -4 alfombras plegables -1 obalo -1 cuadrado 3 paños de alfombras ludicas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,181,2017-06-06 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,5 pzas de arco de soporte -2 pelotas bowleen -6 pzas del interactivo -4pzas piscina con acceso,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,201,2017-06-06 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO DE JUEGOSrnARMADO CAMA ELASTICArnCARGA MODULOSrnFUNDADO ARCO SOPORTErn                    COLCHONETA PLEGABLErn                    GIMNASIO INTERACTIVOrn                    PISCINA CON ACCESO(RAMPA OVALO CUBO),"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,182,2017-06-07 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,24 cojines de tnt -24 cojines de tela -arreglo cubre cama elastica,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,183,2017-06-07 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,termino 3 alfombras ludicas -4 colchonetas plegables 320*130*5 -,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,184,2017-06-07 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,termino 3 alfombras ludicas -4 colchonetas plegables 320*130*5 -,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,185,2017-06-07 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 rampa -cerrè a mano 23 pzas del arco de soporte -2 pelotas de 60 -2 pelotas de 30 - 4 pelotas de bowleen -12 bowleen -15 cojines de tnt -15 cojines de tela,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,202,2017-06-07 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO DE JUEGOSrnALUZADO ESCALADORrnEMBALADO BOLSAS DE COJINES X 2rnTAPADO DE PAREDES POR LLUVIArnORDEN BODEGA POR LLUVIArnEMBALADO GIMNASIO INTERACTIVO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,186,2017-06-08 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 alfombra ludica -30 bolsas de tnt -10 pzas de tunel -cerro a mano 5 tuneles,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,187,2017-06-08 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 alfombra ludica -30 bolsas de tnt -10 pzas de tunel -cerro a mano 5 tuneles,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,188,2017-06-08 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,cortò 102 bolsas de tnt --1 cem-1 -1 kit caballete  -1 piscina rectangular-6 vestibuladores rollo- cocio 33 bolsas de tnt,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,189,2017-06-08 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 luche -15 pzas de tunel -cerrè a mano 6 pzas de tunel,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,203,2017-06-08 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO DE JUEGOSrnEMBALADO CUBIERTA ATRAPAPELOTASrnFUNDADO TUNEL ARRASTRErnDESARME AUTO JUGUETErnCARGA MODULOSrnORDEN DE BODEGA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,212,2017-06-08 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE VESTIBULADOR MUDADORrnSERIGRAFIArnCORTE ALFOMBRA LUDICArnARMADO FUNDADO VESTIBULADOR MUDADORrnFUNDADO ALFOMBRA LUDICArnEMBALADO ALUZADO TUNEL ARRASTRErn                                        VESTIBULADOR MUDADORrn                                        ALFOMBRA LUDICArnCORTE TUNEL ARRASTRE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,195,2017-06-09 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 PARACAIDAS -1 LUDICA -2 BOLSAS DE TNT - DE PARACAIDAS - CERRO A MANO 6 TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,197,2017-06-09 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,COCI 10 PZAS DE TUNELES -CERRE A MANO 30 TUNELES - CORTE 3  JUEGOS COMPLETOS DE PIES Y MANOS ALFOMBRAS LUDICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,204,2017-06-09 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO DE JUEGOSrnFUNDADO TUNEL ARRASTRE X6rnEMBALADO TUNEL ARRASTRE X6rnEMBALADO CAJAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,205,2017-06-09 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,SERIGRAFIA X 178 BOLSASrnCORTE TUNEL ARRASTRE X 29 UNIDADES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,190,2017-06-12 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE TUNEL ARRASTRE X 38rnREPARO REPISA OFICINArnPEGDO RETAZOS TUNEL ARRASTRE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,191,2017-06-12 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO Y LAVADO DE JUEGOSrnDESCARGA MODULOS EXPOSICIONrnFUNDADO TUNEL ARRASTRErnEMBALADO TUNEL ARRASTRErnCARGA DE CAJAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,192,2017-06-12 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,CERRÒ A MANO 27 PZAS DE TUNEL - COCIÒ 1 FLEXOR,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,193,2017-06-12 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,CORTÒ 8 BOLSAS DE PLATO DE EQUILIBRIO-4 VESTIBULADOR MUDADOR -3 VESTIBULADOR FLEXOR -1 SET DE FIGURAS GEOMETRICAS- 14 RAMPAS -28 CILINDROS - 28 CUADRADOS DE FIG GEOMETRICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,194,2017-06-12 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 ALFOMBRA LUDICA -1 LUCHE -1 VESTIBULADOR ROLLO - 1 VESTIBULADOR FLEXOR -1 VESTIBULADOR MUDADOR -Y 5 PZAS DE FIG. GEOMETRICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,196,2017-06-12 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,6 ALFOMBRAS LUDICAS -4 SET DE TUNELES -132 BOLSAS DE TNT -3 LUCHES -NUMEROS DE LUCHES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,198,2017-06-13 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,"CORTE TUNEL ARRASTRE X 54 PIEZASrnCARGA DE MODULOS,CAJASrnEMBOLSADO ESPUMAS PEDAZOS X 3","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,199,2017-06-13 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO Y LAVADO DE JUEGOSrnEMBALADO TUNEL ARRASTRE X 1 TUNELrnFUNDADO TUNEL ARRASTRE X 37 PIEZAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,207,2017-06-13 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 BOLSA TNT -1 CALA COMPLETO -2 VESTIBULADORES MUDADOR -3 PZAS DEL CEM,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,208,2017-06-13 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,14 RECTANGULOS -40 CUBOS FIG GEOMETRICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,209,2017-06-13 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,5 PZAS DE FIG GEOMETRICAS -CORTE 48 MANOS  Y 68 PIES -ALFOMBRA LUDICAS -CERRE A MANO 29 TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,210,2017-06-14 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE TUNEL ARRASTRE X 36 PIEZASrnPEGADO RETAZOSrnORDEN ESPUMAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,211,2017-06-14 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO Y LAVADO DE JUEGOSrnFUNDADO TUNEL ARRASTRE X 27 PIEZAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,213,2017-06-14 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,3 SET DE FIG. GEOMETRICAS -1 CILINDRO DE 120*30 -CERRÒ A MANO 16 TUNELES.,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,214,2017-06-14 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,3 PARACAIDAS -4 CILINDROS DE 120*30 -2 RULOS -1 KIT ESPACIAL -8 COLCHONETAS 120*60*4 -1 CIRCUITO TROPICO -1 CIRCUITO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,215,2017-06-14 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,4 SET DE FIG. GEOMETRICAS -CERRE A MANO 20 TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,216,2017-06-15 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,PEGADO RETAZOS TUNEL ARRASTRE X 9 PIEZASrnEMBALADO TUNEL ARRASTRE X 7 TUNELrnCARGA DE MODULOS TUNEL ARRASTRErnFUNDADO TUNEL ARRASTRE X 11 PIEZASrnrnrnrn,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,217,2017-06-15 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO DE JUEGOSrnFUNDADO TUNEL ARRASTRE X 25rnEMBALADO TUNEL ARRASTRE X 6rnCARGA DE TUNEL ARRASTRE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,218,2017-06-15 00:00:00,2026-05-15 22:09:39.711,andrea1,zalma1,5 COLCHONETAS DE120*60*4 -1 ALFOMBRA LUDICA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,219,2017-06-15 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,3 PZAS DEL ESPACIAL -6 TUNELES - CERRÒ A MANO 10 TUNELES  DIO VUELTA 9 FUNDAS DE TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,220,2017-06-15 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,3 COLCHONETAS DE 120*60*4 -TERMINO ALFOMBRA LUDICA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,221,2017-06-15 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,20 COBERTORES -1 CILINDRO DE 120*30 -1 CILINDRO DE 150*30 -1 PISCINA RECTAMNGULAR -2 MUDADORES  DE VITAMINA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,222,2017-06-15 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 LUCHES -6 TUNELES -CERRE A MANO10 TUNELES -DI VUELTA 8 FUNDAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,223,2017-06-16 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,FUNDADO TUNEL ARRASTRE X 51,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,225,2017-06-16 00:00:00,2026-05-15 22:09:39.711,andrea1,zalma1,2 RULOS -1 CILINDRO120*30- CERRÒ 1 TUNEL A MANO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,226,2017-06-16 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,2 PZAS DEL ESPACIAL -CERRÒ 35 TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,227,2017-06-16 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,2 MUDADORES -VITAMINA -CERRÒ 1 TUNEL A MANO -2 PZAS DE CIRCUITO.,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,228,2017-06-16 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 CUBO DE FANTASIA -1 GATEO -COCIÒ GATEO - CERRÒ 5 TUNELES A MANO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,229,2017-06-16 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2 BOLSAS DE TNT DE LUCHE -CERRE A MANO 35 TUNELES,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,206,2017-06-19 00:00:00,2026-05-15 22:09:39.711,edwin1,zalma1,"CORTE MUDADORES VITAMINA X 2rnCORTE SET GATEOrnCORTE CENTRO PISCINA CON ACCESOrnPEGADO DE RETAZOSrnORDEN Y EMBOLSADO DE ESPUMArnCORTE FIGURAS GEOMETRICAS(CUADRADOS,RECTANGULOS)","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,224,2017-06-19 00:00:00,2026-05-15 22:09:39.711,DAVID,zalma1,ASEO BODEGArnFUNDADO GATEOrnFUNDADO MUDADOR X 2rnORDEN DE CAJASrnEMBALADO GATEOrnDESENFUNDADO COLCHONETA GRANDE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,230,2017-06-19 00:00:00,2026-05-15 22:09:39.711,andrea1,zalma1,1 ALFOMBRA LUDICA -4 COBERTORES SIN ACOLCHADO- 1 VESTIBULADOR ROLLO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,231,2017-06-19 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 PARACIDAS - 1 BOLSA DE TNT --1/2 COLCHONETA -267*275 *10,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,232,2017-06-19 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,3 PZAS DE CIRCUITO -1 PZA DE PISCINA CON ACCESO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,233,2017-06-19 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 PISCINA PLEGABLE CON ACCESO - 1 PISCINA CON ACCESO - 1 COLCHONETA DE 275*267*10 -1 ASIENTO CUNCUNA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,234,2017-06-19 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,2PARACAIDAS -2 BOLSAS DE TNT PARACAIDAS -1 BOSA TNT DEL GATEO,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,237,2017-06-20 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,termino colchoneta 267*275 *10 -1 escala de la piscina con acceso -- cerro 10 pzas de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,238,2017-06-20 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,3 pzas de la piscina con acceso- cerrò a mano9 pzas de fig. geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,235,2017-06-21 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE FIGURAS GEOMETRICAS X 70 PIEZASrnPEGADO DE RETAZOSrnEMBOLSADO ESPUMArnORDEN DE ESPUMASrnFUNDADO CUBOS GEOMETRICOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,236,2017-06-21 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,FUNDADO PISCINA CON ACCESOrnFUNDADO FIGURAS GEOMETRICASrnDESENFUNDADO Y FUNDADO COLCHONETA GRANDErnEMBALADFO PISCINA CON ACCESOrnDESPACHO QUILPUE,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,239,2017-06-21 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 piscina de la piscina con acceso -1 bolsa de tnt - cerre a mano 17 pzas de fig . geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,240,2017-06-21 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,cerro 8 pzas de fig geometricas - preparo 2 paneles partida y llegada 4 bolsas de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,241,2017-06-21 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,cerrò 3 fig geometricas -3 bolsas de tnt,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,242,2017-06-21 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,8 bolsas de tntn -2 letreros llegada y partida -4 letreros flechas izq -derecha -saco moldes de hongos y stop,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,243,2017-06-21 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,cerre 17 pzas de fig geometricas -arme 1 hongo juego de nieve,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,244,2017-06-22 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,4 discos con flechas -2 discos stop -corto letras -cocio malla parada,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,245,2017-06-22 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,1 cilindro de 120*30 -4 cilindros de 60 *30 -1 escala,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,246,2017-06-22 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 base de 82*82 -8 cilindros de 60*30 -2 ruedas stop -2 semaforos -10 fundas de conos con numeros -1 hongo 1 bowleen gigante,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,247,2017-06-22 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,piscina cuadrada arreglos pegar velcros  -cocer otra base -2 hongos recorte circulos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,248,2017-06-23 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,1 cubo de fantasia -2 laterales chicos de piscina rectangular -,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,249,2017-06-23 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,8 frazadas de polar - 1 set de bowleen gigante - 1 set de 10 conos con numeros,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,250,2017-06-23 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,16 napas de cobertores - 40 frazadas de polar - 1 set de arcos,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,251,2017-06-23 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,5 colchonetas de120*60*4 - 2 laterales grandes de piscina rectangular -cerre a mano 10 pzas de fig geometricas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,252,2017-06-23 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE COLCHONETAS 120X60X4 5 PIEZASrn              VESTIBULADOR MUDADORrn              CALArn              FIGURAS GEOMETRICASrn              CIRCUITO TROPICOrn              CIRCUITOrnEMBOLSADO ESPUMASrnORDEN DE ESPUMAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,253,2017-06-23 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO JUEGOSrnFUNDADO VESTIBULADOR ROLLO X 2rn                   CILINDRO 150X30rn                   COLCHONETAS X 5rn                   VESTIBULADOR MUDADORrn                   CALArnEMBALADO CILINDRO 150X30rn                     COLCHONETAS rn                     CALArn                     VESTIBULADOR ROLLO X 2rn                    VESTIBULADOR MUDADORrn                    FIGURAS GEOMETRICAS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,254,2017-06-27 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,CORTE MODULO MOTRIZrn              TALONERASrn              CENTRO ESTIMULACION MOTRIZrn             KIT DE PSICOMOTRIA ESPACIALrnCARGA DE CAJASrnPEGADO DE RETAZOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,255,2017-06-27 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,"ASEO LAVADO JUEGOSTIBULADORrnEMBALADO VESTIBULADOR MUDADORrn                     PLATO EQUILIBRIOrn                     CIRCUITOrn                     CILINDRO 60X30rn                     VESTIBULASDOR ROLLOrnFUNDADO CIRCUITO FIGURAS GEOMETRICAS,CILINDRO,CENTRO ESTIMULACION MOTRIZ,CIRCUITO TROPICOrnASEO BODEGArnREPARTO VALPARAISOrn","",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,256,2017-06-27 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,3 pzas de piscina rectangular -1 escala -1 ola de cem -2 anillos del pino.,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,257,2017-06-27 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,13 frazadas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,259,2017-06-27 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,1 pino -1 carpa - 1 puf cala - 2 arcos con bloques - 2 piscinas esquineras cem -2 bolsas de tnt -2 set de bastones - 2 taloneras,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,261,2017-06-27 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,3 pzas de piscina rectangular -1 circuito tropico -1 piscina esquinera cem,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,262,2017-06-28 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,5 anillos y 1 punta de arbol -2 semaforos - 1 asiento cuncuna - cerro a mano casa de espacial -1 talonera,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,263,2017-06-28 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,15 frazadas,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,264,2017-06-28 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,2 cilindros de 60*30 - bolsas cubo fantasia --cem - fg - molde de los monitos  corto 2 monitos de nieve,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,265,2017-06-28 00:00:00,2026-05-15 22:09:39.711,zalma1,zalma1,1 talonera - bolsa de tnt cubo de fantasia - cem - fg - circuito - 2 cilindros de 60*30 - 1 carpa  2 monos de nieve -  cerre a mano 1 vestibulador mudador -2 puf cala -2 fundas de tnt,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,273,2017-06-28 00:00:00,2026-05-15 22:09:39.711,DAVID,edwin1,ASEO LAVADO JUEGOSrnEMBALADO PSICOMOTRIA ESPACIALrnLIJADO Y BARNIZADO DE PLACA (BULLDER)rnPINTADO DE RAMAS(BULLDER)rnCORTE DE TUBOS PARA MODULOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,274,2017-06-28 00:00:00,2026-05-15 22:09:39.711,edwin1,edwin1,TERMINACION PSICOMOTRIA ESPACIALrnORDEN DE ESPUMASrnCORTE ARMADO VESTIBULADOR MUDADORrnPROCESO MODULO HONGOS,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,266,2017-06-29 00:00:00,2026-05-15 22:09:39.711,Fabiola1,laura2,1223,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,267,2017-06-29 00:00:00,2026-05-15 22:09:39.711,Fabiola1,zalma1,18 BASTONES - 4 CHUPETES DE VESTIBULADOR -,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,268,2017-06-29 00:00:00,2026-05-15 22:09:39.711,Judith,zalma1,5 BLOQUES DE ARCOS -1 VESTIBULADOR MUDADOR - CERRO A MANO 1 SET DE BOWLEEN,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,269,2017-06-29 00:00:00,2026-05-15 22:09:39.711,pia2,zalma1,9 FRAZADAS -3 MUDADORES DEL VITAMINA,"",""
"",CONFIRMAR_SI_ES_BITACORA_DIARIA_O_ODT,270,2017-06-29 00:00:00,2026-05-15 22:09:39.711,Ruth,zalma1,CORTÒ Y SACO MOLDE DE MONITOS -3 VESTIBULADORES MUDADOR -4 MUDADORES DE VITAMINA - 1 COLCHONETA REDONDA DEL VITAMINA  240*240 - 1 SET DE BLOQUES PARA ARCOS,"",""
